,-9,-7,-5,-3,-1,1,3,5,7,9,date,newborn,dead,WALE,11
41,1760423.517,108455.5753,9970.859564,2528.460395,5419.592641,1529.121421,565.5517132,1680.163878,82.86244452,20.64,6/11/2016,1894576.345,1890676.345,3.301808886,0
42,2598650.038,148163.9418,26072.76142,12098.72765,17370.29978,21274.99887,2561.958928,258.1886743,77.78564149,1359.99,6/12/2016,2831538.691,2827888.691,9.584028354,0
43,2420317.992,223179.6691,77497.65791,15538.99054,5854.567184,6241.764572,4102.150519,522.6476804,56.37103575,9.86,6/13/2016,2757346.67,2753321.67,5.984917724,0
44,2155320.594,150078.5759,22729.57155,6875.698743,2905.557642,2379.898151,12901.87915,109.090891,175.596722,15.06,6/14/2016,2356791.522,2353491.522,7.106801698,0
45,2027899.648,218826.8843,20543.99634,7754.029864,8746.745013,2985.604509,4852.587644,1628.54126,514.21,2304.61,6/15/2016,2299856.857,2296056.857,8.064527875,0
46,2432344.367,274763.0419,56668.16018,7598.116902,4056.505427,6463.941179,8884.966554,1346.522368,388.2775358,56.82136734,6/16/2016,2796295.72,2792570.72,7.690480546,0
47,2548817.183,179949.4379,22187.12224,10768.53081,3279.812519,2472.172589,2475.249189,618.5121656,113.4271815,58.64,6/17/2016,2774465.088,2770740.088,3.350917059,0
48,2186346.893,129282.6639,7699.154078,3506.183668,3183.799526,3670.914264,1634.106409,723.0818959,82.97762028,6.82,6/18/2016,2340086.595,2336136.595,3.044195254,0
49,1888506.097,102806.6166,6229.620204,2660.627664,2555.410513,2010.316471,2039.526089,95.09723872,149.6373034,19.03994104,6/19/2016,2011496.989,2007071.989,2.605377078,0
50,2374096.933,239136.5679,9366.669943,5127.250599,4270.222611,6697.452321,3075.398102,988.6493521,289.0933703,420.2471578,6/20/2016,2647568.484,2643468.484,4.695163497,0
51,2614293.261,165070.7191,34271.62562,16554.71716,6380.511662,4678.476412,4056.857671,439.1235181,65.8201875,11.14,6/21/2016,2849547.253,2845822.253,4.666092196,0
52,2441859.484,229018.0667,21113.07104,7465.655394,5577.5961,1558.554436,2288.210311,135.9473274,21.08032866,1.01,6/22/2016,2712263.676,2709038.676,2.896676316,0
53,2957933.573,171328.7146,16481.35465,4160.084802,3250.966414,1837.229647,428.6279432,244.4413514,154.9511673,20.7,6/23/2016,3159340.643,3155840.643,1.686586086,0
54,2598727.266,171296.7795,9440.780515,7042.745196,2457.26315,2067.267964,978.2038617,479.5372033,10.80475751,0.03,6/24/2016,2795725.678,2792500.678,2.018685381,0
55,1963075.217,106309.6433,4767.160204,869.3516076,30702.17371,645.7056511,10817.64115,165.1186352,31.46376203,149.508852,6/25/2016,2121582.984,2117532.984,7.782031967,0
56,1612688.616,166263.8785,3975.758042,1299.356023,1189.854016,805.1528016,615.4832667,775.3088578,100.2138804,56.41,6/26/2016,1791420.031,1787770.031,1.960285008,0
57,1927547.591,200839.3303,30418.9568,1705.394827,1652.107229,1077.455345,3047.291954,102.1293738,14.81253558,11.73,6/27/2016,2170091.799,2166416.799,2.964890927,0
58,1695634.839,149228.705,9652.102265,4216.60147,1369.704074,1017.877662,816.1101918,87.71005362,17.52458306,19.88955061,6/28/2016,1865761.064,1862061.064,1.845360446,0
59,1797288.88,172595.8679,9386.360265,2721.115802,1440.217826,602.1783347,639.8793768,20.31315126,34.4954194,171.9630303,6/29/2016,1988551.271,1984901.271,1.744406852,0
60,1844815.778,196834.8179,10301.21654,1988.737617,2387.139908,22127.30123,2565.188248,63.93330509,16.72642617,29.92230466,6/30/2016,2084880.761,2081130.761,8.490382885,0
61,1790533.161,197979.3324,9555.21983,6503.106178,548.5012228,1219.211996,1243.103099,213.2966185,41.06904584,2.67,7/1/2016,2011713.672,2007838.672,2.146238282,0
62,2038662.652,88870.60419,10397.56635,6215.240601,621.0493324,1299.68789,730.6486103,277.640585,34.90945122,667.3,7/2/2016,2151502.299,2147777.299,2.432221608,0
63,1622393.394,99408.92367,2720.496846,6071.370195,1081.456366,835.2986414,506.4194057,162.7889143,47.29733276,8.3947494,7/3/2016,1737085.84,1733235.84,1.68006607,0
64,2424944.912,148374.1163,17295.11155,1916.02068,1032.634155,1067.78029,1099.681139,52.10057289,5.26205279,6.33102203,7/4/2016,2599568.95,2595793.95,1.344140448,0
65,1869005.796,152302.1738,15596.37097,1069.223603,1127.315013,10793.22213,884.3364004,295.581203,36.35437046,8.53,7/5/2016,2054743.903,2051118.903,4.220285003,0
66,1843664.824,175780.4156,8036.401767,1487.093795,2361.160269,3517.555147,1077.980097,181.0238363,19.96197396,10.626964,7/6/2016,2039637.043,2036137.043,2.439396529,0
67,2647585.189,154960.3038,12812.09798,5090.971252,1091.180491,2657.670521,2533.439608,158.5052553,195.2075674,22.57,7/7/2016,2830532.135,2827107.135,2.333322513,0
68,2071637.903,189239.3336,15960.82773,3776.427657,1625.396189,888.6645286,2238.669056,209.0680354,21.27511657,1469.377153,7/8/2016,2290691.942,2287066.942,3.91769679,0
69,1756218.303,95879.02451,15907.07435,3865.825883,592.0876432,11209.95112,3287.845851,1100.949739,6.03217897,30.831,7/9/2016,1891222.925,1888097.925,6.961904431,0
70,1413621.617,90211.40322,4353.034434,2474.566942,1299.680896,522.4555576,832.6078158,7149.755921,560.7865133,13.78015401,7/10/2016,1522989.688,1521039.688,7.704056606,0
71,2005466.719,190643.6916,10698.01914,1707.00958,737.2926747,5095.360543,589.6564519,7717.671561,5.34112248,9.69044615,7/11/2016,2224457.952,2222670.452,6.261901433,0
72,2161733.929,131751.6622,13036.97484,3460.689942,921.1934196,684.7848554,334.6331115,51.50856871,30.15928511,335.35,7/12/2016,2314128.385,2312340.885,1.521063522,0
73,2079450.027,150122.0752,14499.23605,5623.369719,1105.727808,596.0064881,467.9549369,94.9243426,4.13396816,3.86373378,7/13/2016,2253579.819,2251967.319,1.554120077,0
74,1966813.309,114161.5793,9268.011465,2610.406929,1073.915599,527.0114426,777.7358783,267.1310011,5.1388472,3.19,7/14/2016,2097269.929,2095507.429,1.476628598,0
75,3178410.214,156891.5399,7656.756467,2361.197493,1208.940458,748.4842346,428.027945,13.14006034,0.016,5.32791469,7/15/2016,3349411.144,3347723.644,0.82822545,0
76,1868437.142,78309.54659,13644.34255,1574.458939,1286.071603,287.3255444,310.1941783,49.66932558,15.16086302,42.08506396,7/16/2016,1965918.497,1963955.997,1.152743273,0
77,1911731.745,101882.7588,16162.55004,19832.87018,1453.043938,1199.867218,640.1861845,108.3851417,18.64292232,414.051,7/17/2016,2055306.6,2053444.1,2.843485715,0
78,2027860.526,198742.5658,21409.59998,3013.982525,1341.700983,465.4822538,587.0023934,123.1148494,13.86952812,0,7/18/2016,2255407.844,2253557.844,1.508748194,0
79,2381683.577,102333.816,41468.12689,1605.003316,2480.334176,2050.749977,5717.652034,117.1909978,38.06380891,51.05,7/19/2016,2539145.564,2537545.564,3.875188332,0
80,2244789.06,180142.5402,21066.84893,5468.790918,1037.953343,1309.88379,965.1046303,133.9086905,59.52909051,68.86353144,7/20/2016,2456917.483,2455042.483,1.907251077,0
81,2076391.537,116400.3189,5460.553548,4783.478275,1043.760939,793.1409211,755.7132938,35.21525955,50.55334189,3.109,7/21/2016,2207379.88,2205717.38,1.282083712,0
82,2279502.238,123320.9952,7234.053435,5323.944039,1326.279287,950.2230632,1505.782693,70.41305456,9.30772232,450.465,7/22/2016,2421306.202,2419693.702,2.07380361,0
83,1725064.752,95883.27356,8046.231981,1374.059249,437.5258532,123.9277698,1484.573948,57.27716143,503.6343775,0,7/23/2016,1834612.756,1832975.256,1.903799959,0
84,1715133.626,86329.03166,23063.07519,8813.720437,10016.14117,1100.973693,408.2156865,248.0611429,1.89148715,0.18302172,7/24/2016,1846664.92,1845114.92,3.739883327,0
85,1729475.808,168588.6035,11775.39779,7941.90068,6951.727193,531.2250038,777.2851445,19.76692479,85.70309925,72.12968301,7/25/2016,1927857.047,1926219.547,2.971836957,0
86,2128093.368,156166.396,15063.8035,2781.318887,4549.82674,1766.821338,401.7435512,30.2446571,13.16935952,101.2256844,7/26/2016,2310580.418,2308967.918,1.928064764,0
87,2370556.884,113848.7887,10254.60303,13445.06661,3336.872274,1492.111244,715.0824325,67.83602415,29.9629713,122.3495,7/27/2016,2515469.557,2513869.557,2.172637359,0
88,2306923.504,128254.73,18347.85411,1698.609477,1826.42592,388.501694,451.7512005,291.5920396,641.4341894,88.53289531,7/28/2016,2460612.936,2458912.936,1.86249678,0
89,2011968.162,108740.4766,10383.14932,1741.925761,857.0362271,1911.551084,606.5404319,1758.191763,73.9943108,0.59328309,7/29/2016,2139879.12,2138041.62,2.529193287,0
90,1796938.062,66205.25764,4630.856643,848.0185176,4534.878657,2128.781728,1699.37924,54.41475199,4.25206989,0.29,7/30/2016,1878531.691,1877044.191,2.693759218,0
91,1696707.912,134297.6446,19902.91918,2483.560549,1142.99051,1388.507016,229.7284444,88.13963824,196.1675319,201.7671584,7/31/2016,1858564.337,1856639.337,2.283904746,0
92,1528312.527,174397.4293,15373.74731,2288.884034,2011.142046,1364.135501,917.1537502,112.0470904,135.2549826,6.07,8/1/2016,1726830.891,1724918.391,2.397222376,0
93,3215455.7,207492.888,72472.45172,8659.627031,9686.300998,4461.537554,1041.709364,540.5039718,199.7075426,140.6685492,8/2/2016,3522076.095,3520151.095,3.920783266,0
94,2328512.256,110127.9963,16444.91763,14720.78586,2670.61076,1654.130456,1254.548114,209.589214,259.6589288,162.6747741,8/3/2016,2478092.168,2476017.168,2.911175831,0
95,2757067.517,166247.6171,18279.54168,8087.685269,51897.01431,580.9899968,318.5121946,174.696202,0.8971091,107.8091934,8/4/2016,3004674.78,3002762.28,6.013326673,0
96,2186422.227,83804.42455,9186.633805,1696.669003,5963.856951,1362.199482,631.007345,48.758664,125.0890099,213.9857661,8/5/2016,2291567.352,2289454.852,1.880647324,0
97,1413055.678,70498.89129,25212.91952,2837.87919,782.7520778,1036.816415,1020.148642,180.6289863,5.95576028,105.9883871,8/6/2016,1516812.659,1514737.659,2.609072949,0
98,1682844.901,146814.4302,21854.33316,17714.54422,2859.452103,1311.545923,433.8036721,51.81273572,13.3721842,0.52058135,8/7/2016,1875748.716,1873898.716,3.606306155,0
99,1805407.978,146176.783,6686.235503,8673.849635,1184.738708,487.8373721,649.7870092,76.13760957,1.53368661,50.26,8/8/2016,1971245.141,1969395.141,1.986109395,0
100,2067086.123,129518.8195,19531.43637,1944.046355,1179.949162,1031.727478,356.8842361,50.26292229,6.85240953,11.76,8/9/2016,2222267.861,2220717.861,1.50629193,0
101,1986393.175,135344.2621,40696.06563,2808.517267,2058.403902,753.7731357,362.9221226,620.4530004,3.76428221,0.65761769,8/10/2016,2170929.494,2169041.994,2.344426003,0
102,2060657.592,174720.151,12686.84621,1711.132448,2209.237725,657.9854868,181.1388976,56.06365009,100.0052564,0.02,8/11/2016,2254855.173,2252980.173,1.279735326,0
103,1800786.48,107697.8327,5756.982083,6185.157736,1299.005529,478.4834672,381.7555091,30.74678612,0.15937166,13.03,8/12/2016,1924492.133,1922629.633,1.439427927,0
104,1949762.206,82628.5657,6812.31963,4501.873545,2636.140802,350.2754377,166.2331946,84.63132283,104.1329839,9.04,8/13/2016,2049092.919,2047055.419,1.282462091,0
105,1610096.297,82994.36051,7778.69493,11374.62221,1007.171846,625.152827,640.6434388,12.89320115,1,1.10072558,8/14/2016,1716569.436,1714531.936,2.298068216,0
106,1913278.045,149438.3349,8791.722448,1738.677628,1219.071321,298.2592207,479.9136924,47.49052219,1.64397994,12.07077559,8/15/2016,2077130.23,2075305.23,1.150104138,0
107,2543735.399,146807.8618,10388.48154,14690.75787,12298.59875,1250.403563,916.1798316,153.9906186,20,9.13302352,8/16/2016,2731958.306,2730270.806,3.008526954,0
108,1835737.857,144850.6501,10142.57533,2134.047084,2585.904815,1722.094746,680.7549185,141.6505809,212.1031047,62.81854577,8/17/2016,1999807.956,1998270.456,2.111447678,0
109,2184682.411,125029.8527,10223.35466,2281.706557,865.5703138,592.4603899,507.7454056,1668.989979,1.13279478,14.581,8/18/2016,2327792.805,2325867.805,1.850854761,0
110,2239403.704,107237.8288,13612.65097,4361.686855,4204.282106,3656.003328,2057.596717,313.8089964,243.127764,32.10119697,8/19/2016,2377047.791,2375122.791,3.251280355,0
111,1987443.393,61103.68711,6475.897676,2109.01093,640.1016657,26674.07459,10423.87582,259.0730768,42.76737488,114.0160001,8/20/2016,2097223.397,2095285.897,11.1299837,0
112,1249525.5,74430.01527,6115.128551,1271.287016,2902.193145,1888.426405,607.194701,127.038839,5.16,0.133,8/21/2016,1338909.577,1336872.077,2.281158542,0
113,1807662.457,157117.8841,11335.07467,2783.951912,2451.104377,747.8752626,410.1660278,231.8826112,12.0150467,13.26862874,8/22/2016,1984740.679,1982765.679,1.727653706,0
114,1955648.821,111541.6701,13687.23248,2491.266364,4247.963708,871.3627434,304.7514189,37.75974089,15.59196897,102.078,8/23/2016,2090785.997,2088948.497,1.821842141,0
115,1925243.358,144510.9793,19412.33597,2496.180239,3912.872186,401.6968786,606.6898269,215.8174831,11.08,1.571,8/24/2016,2098712.581,2096812.581,1.963200105,0
116,1975086.401,112570.0236,10120.54697,2503.333238,2040.215081,26187.69062,372.3446802,282.8884783,1.17201308,2014.374738,8/25/2016,2132803.99,2131178.99,10.11091847,0
117,1969948.292,100742.1338,9988.946206,3175.404851,4364.182683,1831.051439,510.4117589,461.9654484,101.4616111,6.75559403,8/26/2016,2092780.605,2091130.605,2.475625281,0
118,1367317.289,84828.69283,6401.340767,2476.039791,849.6038528,489.5342599,353.2791511,44.73195237,1.03,0.08,8/27/2016,1464561.622,1462761.622,1.327103158,0
119,1216620.923,73044.18171,5993.669635,2007.738054,606.8545738,1003.132319,691.4957843,248.7766698,26.61321504,78.25,8/28/2016,1302221.635,1300321.635,2.052414284,0
120,1519855.024,153202.7752,31823.30816,3206.964369,1303.358362,642.2120851,1854.382256,295.5332955,146.1932173,28.3831,8/29/2016,1714220.634,1712358.134,3.224353285,0
121,1591178.711,179772.232,15790.03494,2418.615098,18935.52561,2891.668781,698.7876852,780.3853526,175.26,3.591,8/30/2016,1814694.812,1812644.812,5.855022737,0
122,1589327.63,101179.2269,15760.41877,57418.68271,8483.324887,1170.881852,1374.584237,982.4557793,33.57569398,152.1415,8/31/2016,1777557.922,1775882.922,7.172383833,0
123,1628047.429,137229.2114,10915.4473,2096.096969,1142.720228,1053.873066,441.766737,88.71236712,214.3872816,698.45,9/1/2016,1783678.094,1781928.094,2.630268991,0
124,1482644.302,96123.29125,9212.250807,1594.95113,2363.020325,152.5728612,559.7854213,553.5159049,11.73368091,6.37,9/2/2016,1595134.293,1593221.793,1.931566408,0
125,1209305.517,79257.47074,9716.615642,4996.968554,1570.271292,1009.045517,815.0408066,131.555814,13.21111,34.22445755,9/3/2016,1308424.921,1306849.921,2.485852123,0
126,1057693.767,84858.30039,7335.490575,2880.967986,2329.694703,1133.427246,1760.372512,99.15582539,282.3368592,21.74092658,9/4/2016,1160632.754,1158395.254,4.125148189,0
127,1581749.07,113065.2303,11160.26029,1681.449639,2794.194403,604.3939909,694.443427,104.713452,77.52059821,0.231,9/5/2016,1713681.507,1711931.507,1.925110689,0
128,1452239.501,128928.7164,8099.532954,3104.146977,2841.29496,2640.471139,1202.217502,56.05950551,19.70400997,61.7756,9/6/2016,1600893.42,1599193.42,3.005116086,0
129,1459018.956,123044.497,14538.28775,2116.982053,1602.399951,409.9792719,771.3231116,299.4227584,13.90345846,25.438627,9/7/2016,1603741.19,1601841.19,2.236034994,0
130,1450322.744,129564.1369,32229.91985,7525.580949,2370.388876,756.9056111,577.7166871,1674.31784,40.09,18.5,9/8/2016,1626880.301,1625080.301,4.397544366,0
131,1600111.69,126594.8732,12810.62488,3151.169419,3439.929087,1872.508622,786.196626,299.5365797,20.92166935,60.4594,9/9/2016,1750922.91,1749147.91,2.7940919,0
132,1383339.548,76858.16713,10776.77427,2283.006739,561.1179289,483.2127024,642.1608264,1047.992038,15.85653524,89.64,9/10/2016,1478034.976,1476097.476,2.531409348,0
133,1412119.727,77064.0856,6538.727299,3137.261904,1501.295488,656.6198438,606.8689912,2863.393943,40.82131546,41.18284806,9/11/2016,1506619.985,1504569.985,3.831900367,0
134,1528462.8,121128.1115,11522.32404,4487.55134,3059.966628,1090.302347,409.204248,51.44666721,4.79517669,4.49,9/12/2016,1672258.492,1670220.992,2.197499086,0
135,1839078.737,91151.57155,23634.07608,13505.40491,5373.053847,1580.330404,2730.006597,79.25731095,1.49125385,2711.101,9/13/2016,1981907.53,1979845.03,7.352141516,0
136,1764818.189,114608.6252,7088.049985,1518.853994,4379.28099,736.764409,2230.679794,243.899973,4.84430716,37.43080954,9/14/2016,1897616.618,1895666.618,2.730759223,0
137,1432883.674,112152.7893,8988.670894,4920.0134,1750.859885,526.7969682,893.3915382,208.8787985,93.41630865,196.6944007,9/15/2016,1564540.185,1562615.185,2.493349029,0
138,1755955.838,105581.7582,4469.750012,1145.468023,7462.024647,3280.500466,673.7372674,543.0631586,51.16102886,51.29,9/16/2016,1880952.091,1879214.591,3.317216011,0
139,1393816.017,68597.02064,4598.217957,2156.431411,1469.409801,652.626461,1688.116762,487.1770049,5.53316665,1.51508031,9/17/2016,1475509.565,1473472.065,2.472051575,0
140,1524397.744,84650.01544,7761.434929,4497.489844,1501.997691,907.6813167,284.0954657,589.9946738,8.82958891,54.9263088,9/18/2016,1626466.709,1624654.209,2.100067488,0
141,1879673.763,171499.0555,13940.82828,3750.79963,1795.38802,1723.599753,392.912616,39.30291862,211.2605343,18.59800223,9/19/2016,2074708.008,2073045.508,2.23532126,0
142,2110725.157,105466.9519,9412.469288,33518.91488,2810.662254,1641.088014,510.6215818,261.0159827,2.03322776,2330.857622,9/20/2016,2268567.272,2266679.772,5.396869929,0
143,1721176.696,126827.4891,7925.725166,2146.148437,2329.287741,1823.101873,2841.393323,291.2623712,5.42809441,53.07444,9/21/2016,1867494.606,1865419.606,3.06810685,0
144,2218523.768,90838.63044,6543.997906,6590.519568,849.430004,1117.742307,351.934776,85.05870259,4.20619669,6.24,9/22/2016,2326674.028,2324911.528,1.264075122,0
145,2105869.34,123476.839,15129.80453,4088.616925,1975.04496,480.3128993,509.1115145,59.81741995,1.83953822,86.751,9/23/2016,2253377.478,2251677.478,1.623888904,0
146,1934538.588,64337.91498,4553.380137,1220.284712,523.1393558,890.9558689,10639.94234,207.7613095,1.03171249,196.9529555,9/24/2016,2019184.951,2017109.951,5.987269713,0
147,1743956.503,78018.45558,12653.92094,1041.00469,5896.974668,2208.755503,1386.765335,4263.140233,2.251,86.29645825,9/25/2016,1851826.567,1849514.067,5.853962028,0
148,2099936.452,156479.6571,11693.14352,5018.432207,932.2750846,1190.917271,402.1617772,557.7161437,25.71388071,6.63335868,9/26/2016,2278155.602,2276243.102,1.951003473,0
149,1591174.549,118322.5827,12925.19075,5829.88508,4324.274766,511.8698829,407.8092016,1976.96279,13.87927617,75.81067843,9/27/2016,1737650.314,1735562.814,3.614044531,0
150,2405595.462,118343.1425,11437.54513,3785.87425,2519.382832,1047.100926,831.1816534,220.2391037,13.3377102,45.791,9/28/2016,2545689.057,2543839.057,1.545692239,0
151,1680826.919,135043.5827,14036.01909,3897.229763,1661.083265,1123.34747,307.7559366,158.9375549,8.53362174,1.01621056,9/29/2016,1838851.924,1837064.424,1.96133521,0
152,2331004.583,108379.6705,14697.59131,6807.580562,342.4527811,640.8229088,318.5680744,310.685579,35.41488862,0.04,9/30/2016,2464312.41,2462537.41,1.27763894,0
153,1445665.584,76620.13649,7194.260808,2154.692665,934.2886614,558.3689823,846.4723713,182.543059,1.4987625,3.83672998,10/1/2016,1536124.183,1534161.683,1.701939207,0
154,1338358.128,69957.98345,6393.764721,1265.895427,913.8610193,1188.683175,371.6770483,122.83022,56.58847452,3.26913857,10/2/2016,1420395.181,1418632.681,1.596430485,0
155,1824926.374,131334.9731,10098.35697,7139.280981,12715.16582,4130.393663,345.028083,149.8887225,0.005,0.4383844,10/3/2016,1992727.405,1990839.905,3.899845952,0
156,1726677.075,117215.6434,47549.50355,4840.078402,1126.328497,634.1409638,405.4959483,6064.287727,214.3240336,89.27470545,10/4/2016,1906791.153,1904816.153,6.604565701,0
157,2126982.77,149481.8774,9974.814476,9189.040736,3777.710491,435.133233,687.2557018,164.1636296,62.97450283,0.06,10/5/2016,2302843.3,2300755.8,1.944889069,0
158,2140608.478,118570.3222,24043.78919,2874.549425,1305.740861,1374.166531,520.0506763,232.4999597,181.2996052,1.61064982,10/6/2016,2291725.007,2289712.507,1.89414436,0
159,2260647.48,88628.24702,7758.212061,4925.969643,2448.134566,729.7858112,870.5876597,357.8022987,2.83037975,10.05,10/7/2016,2368166.6,2366379.1,1.528321754,0
160,2294002.845,63769.20496,6224.529659,3645.677685,5328.966113,913.0548252,651.3543554,318.0508892,8.56969119,1.13,10/8/2016,2376975.883,2374863.383,1.730794261,0
161,2603935.518,79224.12383,7229.109253,2008.92052,2790.517068,654.2715568,258.6959958,53.83421,7.04154207,50.1,10/9/2016,2698212.132,2696212.132,0.911712382,0
162,2439327.051,119664.5279,9079.207666,9708.999269,4276.041457,1317.454447,659.6146972,283.4242949,0,51.001,10/10/2016,2585917.322,2584367.322,1.901210512,0
163,2666722.336,153087.1336,18653.31074,13800.91639,6542.513085,1194.229672,1221.13865,1072.101521,5.99177786,2.07022936,10/11/2016,2864039.241,2862301.741,3.097499328,0
164,2518145.382,124580.6572,14588.28053,3327.465084,27021.46305,1109.940701,360.1940501,186.9876488,17.24807945,11.68618696,10/12/2016,2691149.304,2689349.304,4.402569022,0
165,1920459.29,137450.7482,16821.95686,5838.141716,2959.664947,1016.63542,1547.733848,236.838688,178.4796841,51.70274159,10/13/2016,2088161.192,2086561.192,2.737088894,0
166,1917372.4,85683.5182,7120.45221,4595.543495,2312.505779,724.0725216,1568.01222,326.6964622,3.66520048,2.19414301,10/14/2016,2021409.06,2019709.06,2.195945751,0
167,3277757.55,115190.705,8718.824772,2298.22033,882.2481465,373.6035832,861.0239701,129.6151317,108.0482426,10.8300629,10/15/2016,3408105.67,3406330.67,0.88449785,0
168,2378171.001,66059.58867,8292.339523,3062.488087,949.4165146,2158.538477,473.6031497,320.2448273,0.57046307,3.18510256,10/16/2016,2461115.976,2459490.976,1.393993426,0
169,1686433.52,153665.3684,15820.80137,3345.160465,2517.831265,21215.8511,2302.599632,81.72988338,125.325604,0.25,10/17/2016,1887070.937,1885508.437,9.127434217,0
170,2340519.366,119351.9361,18004.69865,13824.05269,10875.67045,866.6344918,365.9622326,1673.659598,1458.607424,230.5925658,10/18/2016,2509108.681,2507171.181,4.773303602,0
171,1815325.176,85398.16718,22484.38953,5896.241605,2893.624054,3461.624564,861.6489894,17.49270459,3.39070918,21.60875568,10/19/2016,1937925.864,1936363.364,2.969119222,0
172,2291381.884,143971.715,12251.47215,8740.009705,4924.656864,763.1729344,1334.048065,173.8113404,395.6602546,33.53841149,10/20/2016,2465644.969,2463969.969,2.435833292,0
173,3047862.679,91870.42598,6883.972259,4552.07254,1412.783897,14556.59603,2879.390207,234.1904119,5.14457428,48.28,10/21/2016,3172355.535,3170305.535,4.254697347,0
174,1252622.917,73596.29775,10936.24474,7420.730548,2034.357282,1452.927804,801.4738647,373.9405297,370.9481767,20.88075693,10/22/2016,1351493.218,1349630.718,3.479725834,0
175,1789186.266,73425.9034,4314.414586,3290.689673,2264.248279,2002.960828,1211.592889,350.7190768,34.24906119,15.4734135,10/23/2016,1877896.517,1876096.517,2.247108024,0
176,3538365.043,161187.7646,13334.10373,8224.785944,3511.395832,1105.523209,9178.05714,227.4018788,6.67992715,13.97920721,10/24/2016,3736942.235,3735154.735,3.677000369,0
177,2948284.514,124036.009,13125.02101,5099.029745,13745.53406,1081.930804,430.6704011,158.6496392,22.76183921,285.2137021,10/25/2016,3108006.834,3106269.334,2.484436554,0
178,1980844.786,136062.9921,11762.50033,14080.98653,12683.30934,1085.191247,353.3757302,2411.511817,104.3146106,41.18,10/26/2016,2161155.147,2159430.147,4.745326933,0
179,3267259.263,185858.6337,14918.61867,7413.104772,8825.881379,3510.749667,943.1018289,787.8221864,574.3931238,24.79122747,10/27/2016,3492141.359,3490116.359,2.939284851,0
180,1407605.259,117846.6014,10026.55294,23455.91656,2405.49648,661.3338302,771.9050521,136.9611205,15.12029755,7.82351006,10/28/2016,1564832.97,1562932.97,3.810436671,0
181,1368549.389,100513.3798,14107.76519,7765.550932,7086.133661,1271.176241,1074.559507,724.8413086,132.8013288,136.6550265,10/29/2016,1503224.752,1501362.252,4.569291465,0
182,1257596.93,66466.58993,10438.33174,2076.792773,916.3482648,553.9696883,1726.376111,336.1892284,5.53706391,17.91000481,10/30/2016,1342234.975,1340134.975,2.95198072,0
183,1604591.07,138203.4565,50760.91412,4092.958799,3543.754342,1723.624682,1246.516524,118.2258756,1.05523763,74.70047298,10/31/2016,1806193.777,1804356.277,3.766777958,0
184,1676148.903,139579.5837,15136.2755,6580.965937,2380.142627,3339.53501,867.1375122,577.4124633,21.53405711,18.29263002,11/1/2016,1846449.783,1844649.783,3.511771898,0
185,4656542.685,99498.60582,10809.08371,4054.073208,5992.920965,1284.510192,1423.41994,109.2831922,66.03534701,31.29547168,11/2/2016,4781474.413,4779811.913,1.168467787,0
186,6644874.445,140599.7369,11520.41671,7491.048794,8395.688519,961.7260053,1167.385468,129.230422,32.38082297,393.2264143,11/3/2016,6817502.785,6815565.285,0.986273455,0
187,5741787.108,129032.3327,7431.004853,4251.787142,3865.3446,1722.886184,842.2532318,127.0662435,94.87759382,285.3589021,11/4/2016,5890890.019,5889440.019,0.871257068,0
188,5717270.869,71784.78121,3906.352028,4816.929485,2577.215708,912.470777,225.568827,63.20607761,15.2767013,195.6620587,11/5/2016,5803605.832,5801768.332,0.527202781,0
189,5302301.227,85047.17374,4166.332092,1478.729131,1470.536443,898.5499248,464.7815135,1009.402239,10.08487719,4.551,11/6/2016,5398763.867,5396851.367,0.628822865,0
190,4317521.255,124439.9835,18102.95451,4200.831214,1698.451674,1537.173788,781.1269573,160.7492671,5.48531743,192.9431114,11/7/2016,4470465.954,4468640.954,1.007566634,0
191,3327722.209,120569.9849,14489.43557,20223.13316,2023.838435,7138.283212,887.1393711,2504.973018,65.29371008,8.40946972,11/8/2016,3497745.2,3495632.7,3.615093411,0
192,2496093.533,168614.7229,10286.75067,7174.146219,5402.8626,2700.173942,1751.904096,244.8359747,79.34326553,472.3315746,11/9/2016,2694658.104,2692820.604,3.216806724,0
193,1633448.12,103664.6638,9261.226011,2926.108026,1490.746481,1227.035584,1525.995198,3073.133347,51.40810386,1140.56736,11/10/2016,1759909.004,1757809.004,5.96485795,0
194,1266123.714,105522.845,11812.62323,1391.100539,2260.740498,2816.702255,1865.748912,249.0811305,1525.193202,1.31873362,11/11/2016,1395606.568,1393569.068,5.619001812,0
195,860426.2654,74834.41105,5431.3089,2401.215441,2834.979761,1009.078097,827.122776,195.2553851,10.29492032,0,11/12/2016,950069.9318,947969.9318,3.395014193,0
196,1020112.128,83805.92887,6634.055437,2674.336769,3066.283465,615.6403709,300.1873077,223.0964351,164.6652079,2.37705299,11/13/2016,1119373.699,1117598.699,2.750676077,0
197,1373516.076,142082.3884,7720.275854,11955.13245,5085.519627,2219.358902,1071.328725,1107.493792,266.3604679,77.4150575,11/14/2016,1547251.349,1545101.349,5.265899013,0
198,1616733.65,98672.57988,23834.81113,10360.30106,5129.982713,684.5535821,2107.413225,77.14098878,22.87390972,8.92761065,11/15/2016,1759582.234,1757632.234,4.042856127,0
199,1726637.354,184432.4962,16179.01766,7245.13055,12190.43065,1171.29247,1369.009587,1213.88639,7.76048758,3884.411,11/16/2016,1956468.289,1954330.789,9.215698659,0
